address,SafeMath String,SafeMath function,add,sub1,sub2,mul,div1,div2,success analysis,error msg
0xaf38f85272d83c2a252ea1d2176d638ff8f5b138,True,True,1,1,0,1,1,0,True,
0xaf3ac8f89a73d8eef19b73fb8741ce700b11825e,,,0,0,0,0,0,0,True,
0xaf3b6cf6b25740af51cfebcaad5bae2ca12856f0,True,True,1,1,0,1,1,0,True,
0xaf3ee1735058381905f63940732079baa2b6a627,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa7 in position 262: invalid start byte
0xaf40a1f72f00fe566fe5ca9e70a8f6a4ab535742,True,True,1,1,0,1,1,0,True,
0xaf4591018848128f02590bc71bf849ee23c41f1d,,,0,0,0,0,0,0,True,
0xaf45e58ddcfabd0b0b8886680af1a889ab5cca55,,,0,0,0,0,0,0,True,
0xaf470d6dc7d02c301e3b2b871e63f075be6ce207,True,True,1,1,0,1,1,0,True,
0xaf474bb656bcdaf29fad5bdaa59ffdcb34c0687d,True,True,2,2,0,2,2,0,True,
0xaf47ebbd460f21c2b3262726572ca8812d7143b0,True,True,0,4,0,0,0,0,True,
0xaf4868d151cf953145a786d880b67f5dcb7ec5f3,True,True,1,1,0,1,1,0,True,
0xaf4884622fdc0dd436bd229852ae06be8713c4f6,True,True,1,1,0,1,1,0,True,
0xaf4945b0abe385e9eb498ab29f744e7f16de1cd2,True,True,1,1,0,1,1,0,True,
0xaf4a9f13ef0a79764a7725da3b91913b12c1dd92,,,0,0,0,0,0,0,True,
0xaf4ce2a1bca7adb8b82206cf360f4b8b454870ce,,,0,0,0,0,0,0,True,
0xaf4eea155a892d3b0f45d5aae6e56202c39d3658,True,True,1,1,0,1,1,0,True,
0xaf4f359706162975575ce3321c1d4d152c8d558d,True,True,2,2,0,2,2,0,True,
0xaf509ee9d6a05918485cb59ba328a1cc710af927,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa8 in position 117: invalid start byte
0xaf515471ff5391dbc758ca0a56fa3a89a6a9e3ac,,,0,0,0,0,0,0,True,
0xaf531dc0b3b1151af48f3d638eeb6fe6acdfd59f,,,0,0,0,0,0,0,True,
0xaf538b53efa0728722cee1a53a05e636bb192f5e,True,True,0,2,0,0,0,0,True,
0xaf55f3b7dc65c8f9577cf00c8c5ca7b6e8cc4433,True,True,1,1,0,1,1,0,True,
0xaf565efd37ff1c3b66975d0c1a25462b829091a5,True,True,1,1,0,1,1,0,True,
0xaf567cace0f27708825adbdbd0d64bbcf174d7e0,True,True,1,1,0,1,1,0,True,
0xaf5737b07a04939569f0742af1ae78af6e5b29e1,True,True,1,1,0,1,1,0,True,
0xaf5a7813c6433855e3d4da427c6ad392130f089d,True,True,1,1,0,1,1,0,True,
0xaf5e6afa14a5de9a48395869f4f887a63f7f755f,True,True,1,1,0,1,1,0,True,
0xaf6161b24615903e8264bf948bf485e5b3d01a1a,,,0,0,0,0,0,0,True,
0xaf6240821a0cbb6e4b65e9feeb4f79f737bbbd18,,,0,0,0,0,0,0,True,
0xaf650806690c69f3dbbbbb01bb73d8bb8e49cdf8,,True,1,1,0,1,1,0,True,
0xaf65f7d97b141d230829842b3c89c671f90e88b7,True,True,1,1,0,1,1,0,True,
0xaf664f595f2cf9eba5c3ea69b88ec4136d158e28,,,0,0,0,0,0,0,True,
0xaf69afa686014f3594e2ecace085c0320e7a2e6d,True,True,2,2,0,2,2,0,True,
0xaf6c9b9f4ae50adb85ac226e4702b4e4ac2b44ef,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa8 in position 2553: invalid start byte
0xaf6ca8a5e836ca2c2a6389d42df114e4a48e835f,,,0,0,0,0,0,0,True,
0xaf6d2c12203e5f26e9468c2ce19fe41e8f5f2882,,True,1,1,0,1,1,0,True,
